红色歌唱,#genre#
香艳热吻未删减版,https://hxf1030.gzc.svp.tencent-cloud.com/0bf2weafaaaa5iaccxwzc5qfbmodkcyqauaa.f10002.mp4?
消失的凶手,https://txmov2.a.kwimgs.com/upic/2022/01/05/18/BMjAyMjAxMDUxODU4NTNfNDAzMDAxOTlfNjQyODEzODQ3MjZfMF8z_b_Bddd861f86c50a6a0983440cab577ad46.mp4
新婚第一夜未删减版,https://hxf1128.gzc.svp.tencent-cloud.com//0bc3muaccaaa7eabq2urzvqvazodefsqaiia.f10003.mp4?
新精武门:武魂,https://vip.lz-cdn1.com/20220318/282_6776ba05/index.m3u8
新片冲击救援,https://hxf115.gzc.svp.tencent-cloud.com/0bc3imaaqaaazyapnb5lxbrfaq6dbbbqacaa.f10002.mp4?
新片沙漠伏击,https://hxf105.njc.svp.tencent-cloud.com/0bc3faacaaaa7eam4ij265rvakgdeauaaiaa.f10002.mp4?
新片一线生机,https://hxf115.gzc.svp.tencent-cloud.com/0bc3suaboaaa4aafv44kdrqvbfodc6kqafya.f10002.mp4?
新上海滩,https://txmov2.a.kwimgs.com/upic/2021/12/28/15/BMjAyMTEyMjgxNTAwMjZfNDAzMDAxOTlfNjM2NzkwMDAxMTNfMF8z_b_Bcc430667a27fbeb6e41a7c69291fab1f.mp4
新神榜:杨戬,https://hxf112.gzc.svp.tencent-cloud.com/0b2euuaauaaakaamymlbdbrvbjodbksqacqa.f10002.mp4?
新天龙八部之天山童姥,https://txmov2.a.kwimgs.com/upic/2021/02/26/11/BMjAyMTAyMjYxMTAwNTBfNDAzMDAxOTlfNDUwNDcyNzM5MTRfMF8z_b_B75ed716649c36f65fc2354f75dba47a5.mp4
秀女禁片,https://hxf115.gzc.svp.tencent-cloud.com/0bf2iaagsaaaouaj7dzxpfpvaqgdnfaaa2ia.f10003.mp4?
养鬼吃人2022],https://hxf1028.gzc.svp.tencent-cloud.com/0bc36eadgaaajmaoqisa6frvb4odgpyqamya.f10002.mp4?
叶问,https://txmov2.a.kwimgs.com/upic/2020/12/14/17/BMjAyMDEyMTQxNzM1MzRfNDAzMDAxOTlfNDA3MDI0NzczMDJfMF8z_b_Bc617b3a6837c6897fc9155b08d0425a5.mp4
叶问：终极一战,https://txmov2.a.kwimgs.com/upic/2021/12/28/15/BMjAyMTEyMjgxNTIwMDhfNDAzMDAxOTlfNjM2Nzk5NTA4NzlfMF8z_b_B4b2db998ef301a0e3651596a86fdf015.mp4
一线生机,https://hxf115.gzc.svp.tencent-cloud.com/0bc3suaboaaa4aafv44kdrqvbfodc6kqafya.f10002.mp4?
一周的朋友,https://txmov2.a.kwimgs.com/bs3/video-hls/5190961603467833164_hlshd15.m3u8
倚天屠龙记之魔教教主粤语版,https://v3.cdtlas.com/20211209/zImISlM9/1100kb/hls/index.m3u8?_=1656263151758
银河系漫游指南,https://hxf119.gzc.svp.tencent-cloud.com/0bc3auafyaaakyaegksqfrrvabodlqcqaxaa.f10002.mp4?
隐入尘烟,https://m3u8.zhisongip.com:38741/video/dc4fbd1e954be9b5bb88eba9e52c86a9.m3u8
隐入尘烟,https://wolongzywcdn3.com:65/20220809/Qp1jma9E/index.m3u8
印尼黑帮,https://hxf1022.gzc.svp.tencent-cloud.com/0bc3piadiaaa6ealbxzptrrva6wdgr5aanaa.f10102.mp4
英雄本色粤语版,https://s1.zoubuting.com/20220620/OVWhMdsA//hls/index.m3u8
鹰王1977,https://hxf102.njc.svp.tencent-cloud.com/0b2e6aabiaaacmabv4rjufrvb4gdctyaafaa.f10002.mp4?
影视精典边城浪子,https://v.gsuus.com/play/oeEWP0b0/index.m3u8?m3u8key=14666bbd0d1774783855fae02eacf4c8&v=0.9847905342599683
硬汉枪神[2537*1080],https://hxf1029.gzc.svp.tencent-cloud.com/0bc32iabuaaaqiabgbheyfrfbuwddljaagqa.f10002.mp4?
詹妮弗的肉体,https://hxf.gzc.svp.tencent-cloud.com/0bf2jiabaaaa5eagj52tzzqfaswdcbfaaeaa.f10002.mp4?
战狼,https://txmov2.a.kwimgs.com/upic/2020/12/11/12/BMjAyMDEyMTExMjM1NDRfNDAzMDAxOTlfNDA1MjQ4ODkyMDBfMF8z_b_B464feff0fc15f6544ad0783222e5409f.mp4
长安道,https://txmov2.a.kwimgs.com/upic/2022/01/12/17/BMjAyMjAxMTIxNzI3NDhfNDAzMDAxOTlfNjQ3MzAwNTA2ODJfMF8z_b_Bd60c5c15b0cd9116107864139a79d03e.mp4
珍珠港,https://hxf930.njc.svp.tencent-cloud.com/0b2eeuabaaaaeeaayyjvhjrvajodcasqaeaa.f10002.mp4?
蜘蛛侠2,https://hxf930.njc.svp.tencent-cloud.com/0bc32uacgaaaqmadmjzlrjrvbvodepkqaiya.f10002.mp4?
致命黑兰,https://hxf922.njc.svp.tencent-cloud.com/0bc37qabcaaaeiae7rinmnrvb7gdch6aaeia.f10002.mp4?
狂飙三十九,#genre#
狂飙一,https://vip.lz-cdn3.com/20230114/17154_db8125dc/1800k/hls/mixed.m3u8
狂飙二,https://vip.lz-cdn3.com/20230114/17153_ab4d621a/1800k/hls/mixed.m3u8
狂飙三,https://vip.lz-cdn3.com/20230114/17152_a52e37f9/1800k/hls/mixed.m3u8
狂飙四,https://vip.lz-cdn3.com/20230114/17151_4542e04e/1800k/hls/mixed.m3u8
狂飙五,https://vip.lz-cdn3.com/20230114/17150_abade231/1800k/hls/mixed.m3u8
狂飙六,https://vip.lzcdn2.com/20230115/23356_f73a5483/1800k/hls/mixed.m3u8
狂飙七,https://vip.lzcdn2.com/20230115/23355_f43e640a/1800k/hls/mixed.m3u8
狂飙八,https://vip.lzcdn2.com/20230116/23419_27b37cf8/1800k/hls/mixed.m3u8
狂飙九,https://vip.lzcdn2.com/20230116/23418_139fc861/1800k/hls/mixed.m3u8
狂飙十,https://vip.lzcdn2.com/20230117/23466_0094544a/1800k/hls/mixed.m3u8
狂飙十一,https://vip.lzcdn2.com/20230117/23465_e341c79f/1800k/hls/mixed.m3u8
狂飙十二,https://hd.lz-cdn18.com/20230118/14_5c240b76/2000k/hls/mixed.m3u8
狂飙十三,https://hd.lz-cdn18.com/20230118/13_66033d12/2000k/hls/mixed.m3u8
狂飙十四,https://hd.lz-cdn18.com/20230119/21_7325557b/2000k/hls/mixed.m3u8
狂飙十五,https://hd.lz-cdn18.com/20230119/20_8d21dc5b/2000k/hls/mixed.m3u8
狂飙十六,https://hd.lz-cdn18.com/20230120/40_e60ad997/2000k/hls/mixed.m3u8
狂飙十七,https://vip.lzcdn2.com/20230121/23543_4f58c1fd/1800k/hls/mixed.m3u8
狂飙十八,https://vip.lzcdn2.com/20230122/23566_c2819f34/1800k/hls/mixed.m3u8
狂飙十九,https://vip.lzcdn2.com/20230122/23565_0c2ae732/1800k/hls/mixed.m3u8
狂飙二十,https://vip.lzcdn2.com/20230123/23579_1a67afc6/1800k/hls/mixed.m3u8
狂飙二十一,https://vip.lzcdn2.com/20230123/23578_e3d66498/1800k/hls/mixed.m3u8
狂飙二十二,https://hd.lz-cdn18.com/20230124/115_aa734ff7/2000k/hls/mixed.m3u8
狂飙二十三,https://hd.lz-cdn18.com/20230124/114_d696d594/2000k/hls/mixed.m3u8
狂飙二十四,https://vip.lzcdn2.com/20230125/23613_326a56c0/1800k/hls/mixed.m3u8
狂飙二十五,https://vip.lzcdn2.com/20230125/23612_9783c1ee/1800k/hls/mixed.m3u8
狂飙二十六,https://hd.lz-cdn18.com/20230126/155_7258f3cc/2000k/hls/mixed.m3u8
狂飙二十七,https://hd.lz-cdn18.com/20230127/198_7877b31c/2000k/hls/mixed.m3u8
狂飙二十八,https://hd.lz-cdn18.com/20230127/197_e1fe4c05/2000k/hls/mixed.m3u8
狂飙二十九,https://hd.lz-cdn18.com/20230127/196_604186b7/2000k/hls/mixed.m3u8
狂飙三十,https://vip.lzcdn2.com/20230128/23649_fd06986f/1800k/hls/mixed.m3u8
狂飙三十一,https://vip.lzcdn2.com/20230128/23648_622b2fa9/1800k/hls/mixed.m3u8
狂飙三十二,https://hd.lz-cdn18.com/20230129/248_18bd48a7/2000k/hls/mixed.m3u8
狂飙三十三,https://hd.lz-cdn18.com/20230129/247_61a22a1f/2000k/hls/mixed.m3u8
狂飙三十四,https://vip.lzcdn2.com/20230130/23690_ec7e6c19/1800k/hls/mixed.m3u8
狂飙三十五,https://vip.lzcdn2.com/20230130/23689_605a61b6/1800k/hls/mixed.m3u8
狂飙三十六,https://hd.lz-cdn18.com/20230131/297_cc76dd2f/2000k/hls/mixed.m3u8
狂飙三十七,https://hd.lz-cdn18.com/20230131/296_f35955e8/2000k/hls/mixed.m3u8
狂飙三十八,https://vip.lzcdn2.com/20230201/23716_c10840ec/1800k/hls/mixed.m3u8
狂飙三十九,https://vip.lzcdn2.com/20230201/23715_44218045/1800k/hls/mixed.m3u8

点播三国,#genre#
三国01,https://50069.njc.svp.tencent-cloud.com/0b78eyaasaaapyammdoijjqfajwdbetaacia.f10002.mp4
三国02,https://50069.njc.svp.tencent-cloud.com/0bf2gmaagaaa2ean2ld2dnqfam6damzqaaya.f10002.mp4
三国03,https://50069.njc.svp.tencent-cloud.com/0bf2dmaagaaahaaohl32crqfag6damnqaaya.f10002.mp4
三国04,https://50069.njc.svp.tencent-cloud.com/0bf2leaagaaai4aovs32crqfawodanmqaaya.f10002.mp4
三国05,https://50069.njc.svp.tencent-cloud.com/0bf24maa4aaa3yaawheadnqfby6db3rqadqa.f10002.mp4
三国06,https://50069.njc.svp.tencent-cloud.com/0bf2zqaa4aaaueaax5eaczqfbtgdb3gaadqa.f10002.mp4
三国07,https://50069.njc.svp.tencent-cloud.com/0bf2suabkaaab4abbt4acjqfbfodcwkqafia.f10002.mp4
三国08,https://50069.njc.svp.tencent-cloud.com/0bf2xuabaaaauiaapluaarqfbpodcc6qaeaa.f10002.mp4
三国09,https://50069.njc.svp.tencent-cloud.com/0b78hiaamaaawuaa6mmbafqfaowday5aabqa.f10002.mp4
三国10,https://50069.njc.svp.tencent-cloud.com/0b78ceaakaaaviaaz34bcnqfaeodauiqabia.f10002.mp4
三国11,https://50069.njc.svp.tencent-cloud.com/0bf2oyabcaaatiabq4eba5qfa5wdcf3aaeia.f10002.mp4
三国12,https://50069.njc.svp.tencent-cloud.com/0b782eaaoaaavuapidmecfqfbuoda7iqabya.f10002.mp4
三国13,https://50069.njc.svp.tencent-cloud.com/0b78wuaasaaauuaegcegb5qfbnodbg2qacia.f10002.mp4
三国14,https://50069.njc.svp.tencent-cloud.com/0b78aaaaqaaa5qags3ufdfqfaagdbaaaacaa.f10002.mp4
三国15,https://50069.njc.svp.tencent-cloud.com/0bf2oeabgaaam4ahp6efbjqfa4odcnyqaeya.f10002.mp4
三国16,https://50069.njc.svp.tencent-cloud.com/0bf2luabyaaacmahqymfbnqfaxoddroqahaa.f10002.mp4
三国17,https://50069.njc.svp.tencent-cloud.com/0bf2sqabwaaaxiag3amfanqfbfgddokaagya.f10002.mp4
三国18,https://50069.njc.svp.tencent-cloud.com/0bf2baacaaaal4afmwmfgnqfacgdeaeaaiaa.f10002.mp4
三国19,https://50069.njc.svp.tencent-cloud.com/0b78zmaaiaaazuaormgkknqfbs6datfqabaa.f10002.mp4
三国20,https://50069.njc.svp.tencent-cloud.com/0bf2baacaaaakaafqp4fgrqfacgdeaeaaiaa.f10002.mp4
三国21,https://50069.njc.svp.tencent-cloud.com/0bf22eab2aaabiafj3mgbbqfbuoddxiqahia.f10002.mp4
三国22,https://50069.njc.svp.tencent-cloud.com/0b78wuaasaaauuaegcegb5qfbnodbg2qacia.f10002.mp4
三国23,https://50069.njc.svp.tencent-cloud.com/0bf224ab4aaatiafiomgbbqfbv6dd3lqahqa.f10002.mp4
三国24,https://50069.njc.svp.tencent-cloud.com/0bf2aaab6aaareafleugbbqfaagdd4aaahya.f10002.mp4
三国25,https://50069.njc.svp.tencent-cloud.com/0bf2kmab4aaaiqaffmmgbfqfau6ddzjqahqa.f10002.mp4
三国26,https://50069.njc.svp.tencent-cloud.com/0bf224aceaaa54ag7dmggfqfbv6dellqaiqa.f10002.mp4
三国27,https://50069.njc.svp.tencent-cloud.com/0bf2zyab4aaareafgwugbjqfbtwdd3haahqa.f10002.mp4
三国28,https://50069.njc.svp.tencent-cloud.com/0bf2wuab4aaa4eafhj4gazqfbnodd22qahqa.f10002.mp4
三国29,https://50069.njc.svp.tencent-cloud.com/0bf2cqacgaaaduag37uggjqfafgdemkaaiya.f10002.mp4
三国30,https://50069.njc.svp.tencent-cloud.com/0bf2kuaciaaatyam5feignqfavoderkqajaa.f10002.mp4
三国31,https://50069.njc.svp.tencent-cloud.com/0bf2uaaceaaa2uamsduigzqfbigdekqaaiqa.f10002.mp4
三国32,https://50069.njc.svp.tencent-cloud.com/0bf26aacgaaagmamr4eigzqfb4gdepyaaiya.f10002.mp4
三国33,https://50069.njc.svp.tencent-cloud.com/0bf2yuaciaaaaaamqguignqfbrodetcqajaa.f10002.mp4
三国34,https://50069.njc.svp.tencent-cloud.com/0bf2ueabwaaavaapnvmiajqfbioddoqqagya.f10002.mp4
三国35,https://50069.njc.svp.tencent-cloud.com/0b78puaauaaaemaopt4iavqfa7odbj6qacqa.f10002.mp4
三国36,https://50069.njc.svp.tencent-cloud.com/0bf2ouab4aaapaaciqmka5qfa5oddz2qahqa.f10002.mp4
三国37,https://50069.njc.svp.tencent-cloud.com/0bf23iac2aaa4eaboq4khzqfbwwdfxnaalia.f10002.mp4
三国38,https://50069.njc.svp.tencent-cloud.com/0bf26aacoaaatqab2b4kgbqfb4gde7yaajya.f10002.mp4
三国39,https://50069.njc.svp.tencent-cloud.com/0bf22macyaaavqabbmekhzqfbu6dftjqalaa.f10002.mp4
三国40,https://50069.njc.svp.tencent-cloud.com/0bf2bqacsaaaviablgukhrqfadgdfegaakia.f10002.mp4
三国41,https://50069.njc.svp.tencent-cloud.com/0b78p4aawaaaquadptmkarqfa76dbn7qacya.f10002.mp4
三国42,https://50069.njc.svp.tencent-cloud.com/0bf2xuacuaaaqaakiqmlhvqfbpodfk6qakqa.f10002.mp4
三国43,https://50069.njc.svp.tencent-cloud.com/0b78hmaa2aaalaaihd4lajqfao6dbu5qadia.f10002.mp4
三国44,https://50069.njc.svp.tencent-cloud.com/0bf22macuaaal4akjdmlgjqfbu6dfljqakqa.f10002.mp4
三国45,https://50069.njc.svp.tencent-cloud.com/0bf2zuadcaaabmal6jelebqfbtodghgqamia.f10002.mp4
三国46,https://50069.njc.svp.tencent-cloud.com/0bf2leacqaaatyalqymlhvqfawodfbmqakaa.f10002.mp4
三国47,https://50069.njc.svp.tencent-cloud.com/0bf2b4acuaaa7malr7ulhvqfad6dfihqakqa.f10002.mp4
三国48,https://50069.njc.svp.tencent-cloud.com/0bf2naadiaaaoiakov4lgnqfa2gdgruaanaa.f10002.mp4
三国49,https://50069.njc.svp.tencent-cloud.com/0bf25maaqaaau4ajxg4lbzqfb26dbdvqacaa.f10002.mp4
三国50,https://50069.njc.svp.tencent-cloud.com/0bf2a4accaaazealknelhbqfab6deedqaiia.f10002.mp4
三国51,https://50069.njc.svp.tencent-cloud.com/0b78paaayaaa6iajs4mldjqfa6gdbr4aadaa.f10002.mp4
三国52,https://50069.njc.svp.tencent-cloud.com/0bf2leackaaa7yammkumhrqfawodevmqajia.f10002.mp4
三国53,https://50069.njc.svp.tencent-cloud.com/0b78guaa2aaa7yao4qmmdjqfanodbu2qadia.f10002.mp4
三国54,https://50069.njc.svp.tencent-cloud.com/0bf2oeacwaaaruamq7emgnqfa4odfnyqakya.f10002.mp4
三国55,https://50069.njc.svp.tencent-cloud.com/0b78lmaa2aaadyaov4umdnqfaw6dbvnqadia.f10002.mp4
三国56,https://50069.njc.svp.tencent-cloud.com/0bf2dyadgaaapmanizeme5qfahwdgmpaamya.f10002.mp4
三国57,https://50069.njc.svp.tencent-cloud.com/0bf2ceadmaaatyandg4merqfaeodgyiqanqa.f10002.mp4
三国58,https://50069.njc.svp.tencent-cloud.com/0bf25uadcaaammab5z4offqfb3odghwqamia.f10002.mp4
三国59,https://50069.njc.svp.tencent-cloud.com/0bf2h4acsaaariaanpuogbqfap6dfe7qakia.f10002.mp4
三国60,https://50069.njc.svp.tencent-cloud.com/0bf2w4adeaaakmab33uofjqfbn6dgk3qamqa.f10002.mp4
三国61,https://50069.njc.svp.tencent-cloud.com/0bf2dqadiaaamiaakqmoerqfahgdgqoaanaa.f10002.mp4
三国62,https://50069.njc.svp.tencent-cloud.com/0bf2eiadqaaam4aem6mpf5qfaiwdharaaoaa.f10002.mp4
三国63,https://50069.njc.svp.tencent-cloud.com/0bf2myafcaaacyac64upkzqfazwdkftaauia.f10002.mp4
三国64,https://50069.njc.svp.tencent-cloud.com/0bf2syaegaaagmad3g4pirqfbfwdiolaaqya.f10002.mp4
三国65,https://50069.njc.svp.tencent-cloud.com/0bf24uad2aaap4aeexupf5qfbzodhxsqapia.f10002.mp4
三国66,https://50069.njc.svp.tencent-cloud.com/0bf2cqad2aaaw4alcympf5qfafgdhukaapia.f10002.mp4
三国67,https://50069.njc.svp.tencent-cloud.com/0bf2qeadiaaaoyalq6mpejqfbaodgsaqanaa.f10002.mp4
三国68,https://50069.njc.svp.tencent-cloud.com/0bf2ruadgaaa3aal4kepevqfbdodgogqamya.f10002.mp4
三国69,https://50069.njc.svp.tencent-cloud.com/0bf2z4adwaaauqakxaepffqfbt6dhphqaoya.f10002.mp4
三国70,https://50069.njc.svp.tencent-cloud.com/0bf2kaaegaaaueango4pirqfaugdiniaaqya.f10002.mp4
三国71,https://50069.njc.svp.tencent-cloud.com/0b78amabaaaa6aaica4pc5qfaa6dcabqaeaa.f10002.mp4
三国72,https://50069.njc.svp.tencent-cloud.com/0bf2ceadmaaabuakirepejqfaeodgyiqanqa.f10002.mp4
三国73,https://50069.njc.svp.tencent-cloud.com/0bf2miadoaaafmaklpmpebqfaywdg5raanya.f10002.mp4
三国74,https://50069.njc.svp.tencent-cloud.com/0b78ayaa6aaahyajzwepdzqfabwdb4daadya.f10002.mp4
三国75,https://50069.njc.svp.tencent-cloud.com/0bf2siadiaaaz4akamepenqfbewdgsjaanaa.f10002.mp4
三国76,https://50069.njc.svp.tencent-cloud.com/0bf2feadkaaa5uakddmpebqfakodguuqania.f10002.mp4
三国77,https://50069.njc.svp.tencent-cloud.com/0bf26yacwaaa6qal5gmpgjqfb5wdfp3aakya.f10002.mp4
三国78,https://50069.njc.svp.tencent-cloud.com/0b78lyaa6aaaqiajurepdzqfaxwdb5paadya.f10002.mp4
三国79,https://50069.njc.svp.tencent-cloud.com/0b78vyaa4aaahyajnjepdbqfblwdb2xaadqa.f10002.mp4
三国80,https://50069.njc.svp.tencent-cloud.com/0bf2jmaawaaajeajeo4pbvqfas6dbnfqacya.f10002.mp4
三国81,https://50069.njc.svp.tencent-cloud.com/0bf2c4aecaaaeaanqumpizqfaf6dielqaqia.f10002.mp4
三国82,https://50069.njc.svp.tencent-cloud.com/0bf2ueaecaaacaajmnmqkbqfbiodigqqaqia.f10002.mp4
三国83,https://50069.njc.svp.tencent-cloud.com/0b78quaa6aaal4anqzeqdvqfbbodb6cqadya.f10002.mp4
三国84,https://50069.njc.svp.tencent-cloud.com/0bf2hmaecaaagaajso4qkbqfao6die5qaqia.f10002.mp4

港剧恨锁金瓶,#genre#
恨锁金瓶 01,https://50069.njc.svp.tencent-cloud.com/0b2erqaaeaaad4ab5na3frrfbdgdakgaaaqa.f10003.mp4
恨锁金瓶 02,https://50069.njc.svp.tencent-cloud.com/0bc3deaayaaatyabcmq3mvrfagodbqmqadaa.f10003.mp4
恨锁金瓶 03,https://50069.njc.svp.tencent-cloud.com/0bc3veaayaaa2aadgwi4mbrfbkodbsuqadaa.f10003.mp4
恨锁金瓶 04,https://50069.njc.svp.tencent-cloud.com/0bc3uqabgaaa44ak3ma5onrfbjgdcosaaeya.f10003.mp4
恨锁金瓶 05,https://50069.njc.svp.tencent-cloud.com/0bc33aabmaaa4aafmtq7fnrfbwgdc3maafqa.f10003.mp4
恨锁金瓶 06,https://50069.njc.svp.tencent-cloud.com/0bc3paabqaaamiag57baezrfa6gddb4aagaa.f10003.mp4
恨锁金瓶 07,https://50069.njc.svp.tencent-cloud.com/0bc3paabqaaamiag57baezrfa6gddb4aagaa.f10003.mp4
恨锁金瓶 08,https://50069.njc.svp.tencent-cloud.com/0b2ehuaaiaaaimakfgbbgrrfapodaq6qabaa.f10003.mp4
恨锁金瓶 09,https://50069.njc.svp.tencent-cloud.com/0b2eeiaaiaaazuadhnjdlnrfaiwdaqraabaa.f10003.mp4
恨锁金瓶 10,https://50069.njc.svp.tencent-cloud.com/0bc37uabyaaakeajenbeavrfb7oddt6qahaa.f10003.mp4
恨锁金瓶 11,https://50069.njc.svp.tencent-cloud.com/0bc3ayac4aaabeafj3bzirrfabwdfydaalqa.f10003.mp4
恨锁金瓶 12,https://50069.njc.svp.tencent-cloud.com/0b2eaqaaaaaakyap44z2lfrfabgdaacaaaaa.f10003.mp4
恨锁金瓶 13,https://50069.njc.svp.tencent-cloud.com/0bc3guaagaaau4aadaz5fbrfanodam2qaaya.f10003.mp4
恨锁金瓶 14,https://50069.njc.svp.tencent-cloud.com/0bc3oqaaiaaa2aaihqr5f5rfa5gdar2aabaa.f10003.mp4
恨锁金瓶 15,https://50069.njc.svp.tencent-cloud.com/0bc3c4aamaaamiapqyz6enrfaf6daylqabqa.f10003.mp4
恨锁金瓶 16,https://50069.njc.svp.tencent-cloud.com/0bc3omaasaaaoyaezkkcfjrfa46dbfzqacia.f10003.mp4
恨锁金瓶 17,https://50069.njc.svp.tencent-cloud.com/0bc37eaauaaajqae7h2ei5rfb6odbl4qacqa.f10003.mp4
恨锁金瓶 18,https://50069.njc.svp.tencent-cloud.com/0bc3teaayaaagqakzf2fj5rfbgodbsmqadaa.f10003.mp4
恨锁金瓶 19,https://50069.njc.svp.tencent-cloud.com/0bc3eeaacaaau4adbxci5nrfaiodaeqqaaia.f10003.mp4
恨锁金瓶 20,https://50069.njc.svp.tencent-cloud.com/0bc3e4aacaaa3qaoat2i7vrfaj6daetqaaia.f10003.mp4

大侠霍元甲,#genre#
大侠霍元甲 01,https://50069.njc.svp.tencent-cloud.com/0bf2caaawaaahmajrt2nhvqvaegdbmiaacya.f10003.mp4
大侠霍元甲 03,https://50069.njc.svp.tencent-cloud.com/0bf2weaaqaaareajxwknjfqvbmodbcyqacaa.f10003.mp4
大侠霍元甲 04,https://50069.njc.svp.tencent-cloud.com/0bf2deaasaaal4ajuv2ngzqvagodbemqacia.f10003.mp4
大侠霍元甲 05,https://50069.njc.svp.tencent-cloud.com/0b787maacaaa6aapkncofjqvb66dah5qaaia.f10003.mp4
大侠霍元甲 06,https://50069.njc.svp.tencent-cloud.com/0bf2qiaayaaaueaprrcoffqvbawdbsbaadaa.f10003.mp4
大侠霍元甲 07,https://50069.njc.svp.tencent-cloud.com/0b78d4aaeaaad4ap7e2oerqvah6daipqaaqa.f10003.mp4
大侠霍元甲 08,https://50069.njc.svp.tencent-cloud.com/0bf2tuaawaaaqyapnxsogrqvbhodbooqacya.f10003.mp4
大侠霍元甲 09,https://50069.njc.svp.tencent-cloud.com/0bf2xmaayaaa4iag27kqjrqvbo6dbs5qadaa.f10003.mp4
大侠霍元甲 10,https://50069.njc.svp.tencent-cloud.com/0bf26maayaaateag2ocqjrqvb46dbtzqadaa.f10003.mp4
大侠霍元甲 11,https://50069.njc.svp.tencent-cloud.com/0bf2dyaaaaaammagd4kqk5qvahwdaapaaaaa.f10003.mp4
大侠霍元甲 12,https://50069.njc.svp.tencent-cloud.com/0bf2jyaaaaaa5uagd5kqkfqvatwdabhaaaaa.f10003.mp4
大侠霍元甲 13,https://50069.njc.svp.tencent-cloud.com/0bf2omaaoaaafyak4hcvmvqva46da5zqabya.f10003.mp4
大侠霍元甲 14,https://50069.njc.svp.tencent-cloud.com/0bf27aaaoaaaseak4ocvm5qvb6gda74aabya.f10003.mp4
大侠霍元甲 15,https://50069.njc.svp.tencent-cloud.com/0b78xyaacaaagqaksk2vjjqvbpwdag7aaaia.f10003.mp4
大侠霍元甲 16,https://50069.njc.svp.tencent-cloud.com/0bf2j4aaoaaa5aak7dcvjnqvat6da5hqabya.f10003.mp4
大侠霍元甲 17,https://50069.njc.svp.tencent-cloud.com/0bf24qaaoaaalmak6hkvizqvbzgda7saabya.f10003.mp4
大侠霍元甲 18,https://50069.njc.svp.tencent-cloud.com/0bf2ieaaoaaaueak74svmrqvaqoda5aqabya.f10003.mp4
大侠霍元甲 19,https://50069.njc.svp.tencent-cloud.com/0bf2zmaaoaaahyak7rsvjnqvbs6da7fqabya.f10003.mp4
大侠霍元甲 20,https://50069.njc.svp.tencent-cloud.com/0bf27yaa2aaaiuajrak3kjqvb7wdbx7aadia.f10003.mp4

点播陈真,#genre#
陈真 01,https://50069.njc.svp.tencent-cloud.com/0bf2iibgkaac24aa7ejfcjpveqwdmvbaezia.f10002.mp4
陈真 02,https://50069.njc.svp.tencent-cloud.com/0bf2ruaamaaaa4ahntjhqfpvbdoda2gqabqa.f10002.mp4
陈真 03,https://50069.njc.svp.tencent-cloud.com/0b787aaaaaaaxuahlubhpzpvb6gdad4aaaaa.f10002.mp4
陈真 04,https://50069.njc.svp.tencent-cloud.com/0bf2teaawaaauaahhwjhovpvbgodbomqacya.f10002.mp4
陈真 05,https://50069.njc.svp.tencent-cloud.com/0bf2iuabcaaaoqag5kjhsrpvarodcfcqaeia.f10002.mp4
陈真 06,https://50069.njc.svp.tencent-cloud.com/0bf25yaakaaav4aijirhq5pvb3wdaxxaabia.f10002.mp4
陈真 07,https://50069.njc.svp.tencent-cloud.com/0bf2mqaauaaawuaifozhrbpvazgdbjsaacqa.f10002.mp4
陈真 08,https://50069.njc.svp.tencent-cloud.com/0bf22uaawaaa74aipwbhovpvbvodbpkqacya.f10002.mp4
陈真 09,https://50069.njc.svp.tencent-cloud.com/0b78zaaacaaaxyaclqzkqjpvbsgdaheaaaia.f10002.mp4
陈真 10,https://50069.njc.svp.tencent-cloud.com/0bf2qiaaoaaa6aachojkqjpvbawda6baabya.f10002.mp4
陈真 11,https://50069.njc.svp.tencent-cloud.com/0bf2zmaamaaagmaceyrkqrpvbs6da3fqabqa.f10002.mp4
陈真 12,https://50069.njc.svp.tencent-cloud.com/0bf2keaauaaav4ac4gbkrrpvauodbjiqacqa.f10002.mp4
陈真 13,https://50069.njc.svp.tencent-cloud.com/0b782iaacaaa2iaci3zkprpvbuwdahjaaaia.f10002.mp4
陈真 14,https://50069.njc.svp.tencent-cloud.com/0bf2mqapsaaawaakmjrlq5pvazgd7fsab6ia.f10002.mp4
陈真 15,https://50069.njc.svp.tencent-cloud.com/0bf2yuab2aaaciaeeujltbpvbroddxcqahia.f10002.mp4
陈真 16,https://50069.njc.svp.tencent-cloud.com/0bf2imaz4aabyqab7rrk4npvcq6dtzbqdhqa.f10002.mp4
陈真 17,https://50069.njc.svp.tencent-cloud.com/0bf2suackaaabaakiyjlufpvbfodewkqajia.f10002.mp4
陈真 18,https://50069.njc.svp.tencent-cloud.com/0bf2beab2aaaxiajz3rltrpvacoddueqahia.f10002.mp4
陈真 19,https://50069.njc.svp.tencent-cloud.com/0bf2feaicaaamuaaf7bl7zpvakodqeuqbaia.f10002.mp4
陈真 20,https://50069.njc.svp.tencent-cloud.com/0b78geaaeaaajmajs3jlqnpvamodaiyqaaqa.f10002.mp4

影视霍东阁,#genre#
霍东阁01,https://cdn11.hdzyk-video.com/20221130/13661_e65cd898/1000k/hls/index.m3u8
霍东阁02,https://cdn11.hdzyk-video.com/20221130/13662_b57457b4/1000k/hls/index.m3u8
